"state","county","GEOID","total_county_pop","Organization","Spending"
"IL","Mason County",17125,13486,"coc",60883
"IL","Massac County",17127,14041,"coc",253862
"IL","McDonough County",17109,30107,"coc",64473
"IL","McDonough County",17109,30107,"hcv",1278789
"IL","McHenry County",17111,307291,"cdbg_entitlement",2767866
"IL","McHenry County",17111,307291,"coc",1178568
"IL","McHenry County",17111,307291,"elderly",995548
"IL","McHenry County",17111,307291,"hcv",18426515
"IL","McHenry County",17111,307291,"home",1417953
"IL","McHenry County",17111,307291,"hud_disability",328278
"IL","McLean County",17113,172164,"cdbg_entitlement",2012411
"IL","McLean County",17113,172164,"coc",1720886
"IL","McLean County",17113,172164,"hcv",9374688
"IL","McLean County",17113,172164,"hud_disability",77808
"IL","Menard County",17129,12261,"coc",60883
"IL","Menard County",17129,12261,"hcv",9109178
"IL","Mercer County",17131,15503,"coc",60740
"IL","Mercer County",17131,15503,"hcv",182069
"IL","Monroe County",17133,34444,"coc",47557
"IL","Montgomery County",17135,28598,"coc",79635
"IL","Montgomery County",17135,28598,"hcv",838550
"IL","Morgan County",17137,34012,"coc",88483
"IL","Morgan County",17137,34012,"elderly",725435
"IL","Morgan County",17137,34012,"hcv",1713045
"IL","Moultrie County",17139,14557,"coc",79635
"IL","Ogle County",17141,50793,"coc",60740
"IL","Ogle County",17141,50793,"elderly",448799
"IL","Ogle County",17141,50793,"hcv",1266378
"IL","Ogle County",17141,50793,"hud_disability",185204
"IL","Peoria County",17143,181111,"cdbg_entitlement",3765116
"IL","Peoria County",17143,181111,"coc",2323866
"IL","Peoria County",17143,181111,"elderly",2978361
"IL","Peoria County",17143,181111,"hcv",25767337
"IL","Peoria County",17143,181111,"home",1466348
"IL","Peoria County",17143,181111,"hud_disability",511182
"IL","Peoria County",17143,181111,"hud_esg",325766
"IL","Perry County",17145,21092,"coc",47557
"IL","Piatt County",17147,16412,"coc",60883
"IL","Pike County",17149,15571,"coc",64473
"IL","Pope County",17151,4177,"coc",47557
"IL","Pulaski County",17153,5414,"coc",47557
"IL","Putnam County",17155,5720,"coc",60740
"IL","Randolph County",17157,31973,"coc",47557
"IL","Randolph County",17157,31973,"hcv",345464
"IL","Richland County",17159,15677,"coc",84921
"IL","Richland County",17159,15677,"hcv",860132
"IL","Rock Island County",17161,142801,"cdbg_entitlement",3824446
"IL","Rock Island County",17161,142801,"coc",420712
"IL","Rock Island County",17161,142801,"grrp_elements",660807
"IL","Rock Island County",17161,142801,"hcv",14171613
"IL","Rock Island County",17161,142801,"hud_disability",226963
"IL","Saline County",17165,23735,"coc",47557
"IL","Saline County",17165,23735,"hcv",1014885
"IL","Sangamon County",17167,195963,"cdbg_entitlement",2675683
"IL","Sangamon County",17167,195963,"coc",712852
"IL","Sangamon County",17167,195963,"elderly",1497675
"IL","Sangamon County",17167,195963,"hcv",30183680
"IL","Sangamon County",17167,195963,"home",1376889
"IL","Sangamon County",17167,195963,"hud_disability",186892
"IL","Sangamon County",17167,195963,"hud_hopwa",4825794
"IL","Schuyler County",17169,6897,"coc",64473
"IL","Scott County",17171,4982,"coc",64473
"IL","Shelby County",17173,21623,"coc",79635
"IL","Shelby County",17173,21623,"hcv",598049
"IL","St. Clair County",17163,261186,"cdbg_entitlement",7106278
"IL","St. Clair County",17163,261186,"coc",6930716
"IL","St. Clair County",17163,261186,"elderly",2178049
"IL","St. Clair County",17163,261186,"hcv",33405017
"IL","St. Clair County",17163,261186,"home",2116505
"IL","Stark County",17175,5393,"coc",60740
"IL","Stephenson County",17177,44683,"coc",129628
"IL","Stephenson County",17177,44683,"elderly",1191607
"IL","Stephenson County",17177,44683,"hud_disability",234713
"IL","Tazewell County",17179,132524,"cdbg_entitlement",913755
"IL","Tazewell County",17179,132524,"coc",568207
"IL","Tazewell County",17179,132524,"hcv",2828191
"IL","Tazewell County",17179,132524,"hud_disability",330994
"IL","Union County",17181,16829,"coc",47557
"IL","Vermilion County",17183,76704,"cdbg_entitlement",2062239
"IL","Vermilion County",17183,76704,"coc",211133
"IL","Vermilion County",17183,76704,"elderly",695271
"IL","Vermilion County",17183,76704,"hcv",6280219
"IL","Wabash County",17185,11390,"coc",47557
"IL","Warren County",17187,16981,"coc",64473
"IL","Warren County",17187,16981,"hcv",890288
"IL","Warren County",17187,16981,"hud_disability",163165
"IL","Washington County",17189,13967,"coc",47557
"IL","Wayne County",17191,16309,"coc",47557
"IL","Wayne County",17191,16309,"hcv",196937
"IL","White County",17193,13712,"coc",47557
"IL","Whiteside County",17195,55583,"coc",60740
"IL","Whiteside County",17195,55583,"hcv",2041147
"IL","Whiteside County",17195,55583,"hud_disability",206485
"IL","Will County",17197,689704,"cdbg_entitlement",5858097
"IL","Will County",17197,689704,"coc",10471818
"IL","Will County",17197,689704,"hcv",64715433
"IL","Will County",17197,689704,"home",2794488
"IL","Will County",17197,689704,"hud_disability",968413
"IL","Will County",17197,689704,"hud_hopwa",887238
"IL","Williamson County",17199,66929,"coc",330571
"IL","Williamson County",17199,66929,"hcv",2988013
"IL","Winnebago County",17201,283635,"cdbg_entitlement",4356451
"IL","Winnebago County",17201,283635,"coc",2104963
"IL","Winnebago County",17201,283635,"elderly",3623152
"IL","Winnebago County",17201,283635,"hcv",35429618
"IL","Winnebago County",17201,283635,"home",2216353
"IL","Winnebago County",17201,283635,"hud_disability",819104
"IL","Winnebago County",17201,283635,"hud_esg",379070
"IL","Woodford County",17203,38503,"coc",568207
"IL","Woodford County",17203,38503,"hcv",2373817
"IN","Adams County",18001,35544,"hcv",1463629
"IN","Allen County",18003,375520,"cdbg_entitlement",4059512
"IN","Allen County",18003,375520,"elderly",99589
"IN","Allen County",18003,375520,"hcv",41608189
"IN","Allen County",18003,375520,"home",2382958
"IN","Allen County",18003,375520,"hud_disability",1002296
"IN","Allen County",18003,375520,"hud_esg",353443
"IN","Bartholomew County",18005,83280,"cdbg_entitlement",662679
"IN","Bartholomew County",18005,83280,"coc",362339
"IN","Bartholomew County",18005,83280,"elderly",442764
"IN","Bartholomew County",18005,83280,"hcv",5921662
"IN","Bartholomew County",18005,83280,"hud_disability",239753
"IN","Blackford County",18009,11926,"hud_disability",145558
"IN","Carroll County",18015,20137,"hud_disability",43769
"IN","Cass County",18017,37727,"hcv",2493740
"IN","Clark County",18019,117410,"cdbg_entitlement",260223
"IN","Clark County",18019,117410,"coc",231143
"IN","Clark County",18019,117410,"hcv",6169117
"IN","Clay County",18021,26231,"hcv",1002784
"IN","Dearborn County",18029,49612,"coc",563736
"IN","Decatur County",18031,26587,"hcv",990703
"IN","Decatur County",18031,26587,"hud_disability",254353
"IN","Delaware County",18035,114461,"cdbg_entitlement",2622261
"IN","Delaware County",18035,114461,"coc",829646
"IN","Delaware County",18035,114461,"elderly",745574
"IN","Delaware County",18035,114461,"hcv",13808414
"IN","Delaware County",18035,114461,"home",1214217
"IN","Delaware County",18035,114461,"hud_disability",465235
"IN","Dubois County",18037,42534,"hud_disability",110578
"IN","Elkhart County",18039,205184,"cdbg_entitlement",1949689
"IN","Elkhart County",18039,205184,"coc",547138
"IN","Elkhart County",18039,205184,"elderly",237141
"IN","Elkhart County",18039,205184,"hcv",11485584
"IN","Elkhart County",18039,205184,"hud_disability",64519
"IN","Fayette County",18041,23068,"grrp_elements",353873
"IN","Floyd County",18043,77879,"cdbg_entitlement",1354697
"IN","Floyd County",18043,77879,"elderly",347653
"IN","Floyd County",18043,77879,"hcv",11374087
"IN","Floyd County",18043,77879,"hud_disability",101204
"IN","Gibson County",18051,33711,"hud_disability",63956
"IN","Grant County",18053,66055,"elderly",882450
"IN","Grant County",18053,66055,"hcv",4683117
"IN","Grant County",18053,66055,"hud_disability",574656
"IN","Greene County",18055,32174,"hcv",1505958
"IN","Hamilton County",18057,330455,"cdbg_entitlement",2187930
"IN","Hamilton County",18057,330455,"coc",429244
"IN","Hamilton County",18057,330455,"hcv",3278193
"IN","Henry County",18065,48158,"hcv",3213324
"IN","Howard County",18067,82486,"cdbg_entitlement",1499255
"IN","Howard County",18067,82486,"coc",119138
"IN","Howard County",18067,82486,"hcv",13660284
"IN","Jackson County",18071,44077,"hcv",1676296
"IN","Jackson County",18071,44077,"hud_disability",55252
"IN","Jefferson County",18077,32167,"elderly",363729
"IN","Jefferson County",18077,32167,"hud_disability",62276
"IN","Jennings County",18079,27639,"hud_disability",125499
"IN","Johnson County",18081,156148,"cdbg_entitlement",558642
"IN","Knox County",18083,36833,"hcv",5621886
"IN","Kosciusko County",18085,79156,"elderly",231972
"IN","Kosciusko County",18085,79156,"hcv",3695499
"IN","Kosciusko County",18085,79156,"hud_disability",246311
"IN","LaPorte County",18091,110026,"cdbg_entitlement",2203439
"IN","LaPorte County",18091,110026,"hcv",4462920
"IN","Lake County",18089,485983,"cdbg_entitlement",16545868
"IN","Lake County",18089,485983,"elderly",6271760
"IN","Lake County",18089,485983,"hcv",56561470
"IN","Lake County",18089,485983,"home",4533356
"IN","Lake County",18089,485983,"hud_disability",744922
"IN","Lake County",18089,485983,"hud_esg",958108
"IN","Lawrence County",18093,45552,"hcv",2085748
"IN","Lawrence County",18093,45552,"hud_disability",105958
"IN","Madison County",18095,129486,"cdbg_entitlement",1842549
"IN","Madison County",18095,129486,"hcv",18646969
"IN","Madison County",18095,129486,"home",815959
"IN","Madison County",18095,129486,"hud_disability",335910
"IN","Marion County",18097,957337,"cdbg_entitlement",18111627
"IN","Marion County",18097,957337,"coc",29329781
"IN","Marion County",18097,957337,"elderly",6271005
"IN","Marion County",18097,957337,"hcv",2.09e+08
"IN","Marion County",18097,957337,"home",9163024
"IN","Marion County",18097,957337,"hud_disability",1038686
"IN","Marion County",18097,957337,"hud_esg",1596014
"IN","Marion County",18097,957337,"hud_hopwa",10643750
"IN","Marshall County",18099,46336,"elderly",659457
"IN","Marshall County",18099,46336,"hud_disability",307410
"IN","Miami County",18103,35684,"hcv",1731129
"IN","Monroe County",18105,147318,"cdbg_entitlement",1728373
"IN","Monroe County",18105,147318,"coc",1527743
"IN","Monroe County",18105,147318,"elderly",500899
"IN","Monroe County",18105,147318,"hcv",26296373
"IN","Monroe County",18105,147318,"home",1226086
"IN","Monroe County",18105,147318,"hud_disability",207162
"IN","Montgomery County",18107,38295,"hcv",4930645
"IN","Newton County",18111,13981,"hud_disability",28885
"IN","Noble County",18113,47640,"hud_disability",79624
"IN","Owen County",18119,20854,"hud_disability",99871
"IN","Parke County",18121,16912,"hcv",1036756
"IN","Perry County",18123,19091,"hcv",887689
"IN","Porter County",18127,169482,"coc",661614
"IN","Posey County",18129,25480,"hcv",2230897
"IN","Putnam County",18133,37419,"hcv",582842
"IN","Randolph County",18135,24694,"hcv",1446056
"IN","Scott County",18143,23785,"elderly",514711
"IN","St. Joseph County",18141,270881,"cdbg_entitlement",5623978
"IN","St. Joseph County",18141,270881,"coc",929801
"IN","St. Joseph County",18141,270881,"elderly",2750405
"IN","St. Joseph County",18141,270881,"hcv",44663995
"IN","St. Joseph County",18141,270881,"home",2165228
"IN","St. Joseph County",18141,270881,"hud_disability",316625
"IN","St. Joseph County",18141,270881,"hud_esg",421229
"IN","Starke County",18149,22996,"elderly",141118
"IN","Steuben County",18151,34591,"hud_disability",87363
"IN","Tippecanoe County",18157,193302,"cdbg_entitlement",2155132
"IN","Tippecanoe County",18157,193302,"coc",727480
"IN","Tippecanoe County",18157,193302,"elderly",281448
"IN","Tippecanoe County",18157,193302,"hcv",17085493
"IN","Tippecanoe County",18157,193302,"home",1835576
"IN","Tipton County",18159,15154,"hcv",2886873
"IN","Vanderburgh County",18163,181548,"cdbg_entitlement",5258349
"IN","Vanderburgh County",18163,181548,"coc",1199597
"IN","Vanderburgh County",18163,181548,"elderly",21686
"IN","Vanderburgh County",18163,181548,"hcv",33161706
"IN","Vanderburgh County",18163,181548,"home",1610218
"IN","Vanderburgh County",18163,181548,"hud_esg",458381
"IN","Vigo County",18167,107305,"cdbg_entitlement",2955356
"IN","Vigo County",18167,107305,"coc",78816
"IN","Vigo County",18167,107305,"hcv",9582100
"IN","Vigo County",18167,107305,"home",925203
"IN","Wayne County",18177,66176,"elderly",521240
"IN","Wayne County",18177,66176,"hcv",2943201
"IN","White County",18181,24163,"hud_disability",81560
"IN","Whitley County",18183,33899,"elderly",324744
"KS","Atchison County",20005,16210,"hcv",921569
"KS","Barton County",20009,26209,"hcv",1363187
"KS","Brown County",20013,9575,"coc",204192
"KS","Brown County",20013,9575,"hcv",1356794
"KS","Butler County",20015,66890,"coc",311538
"KS","Cowley County",20035,35090,"hcv",3255767
"KS","Crawford County",20037,38874,"hcv",6184198
"KS","Douglas County",20045,121304,"cdbg_entitlement",1512686
"KS","Douglas County",20045,121304,"hcv",14120859
"KS","Douglas County",20045,121304,"home",1038789
"KS","Douglas County",20045,121304,"hud_disability",32628
"KS","Ellis County",20051,28747,"hcv",1929884
"KS","Finney County",20055,36451,"hud_disability",152160
"KS","Ford County",20057,33718,"coc",419569
"KS","Ford County",20057,33718,"hcv",4298361
"KS","Franklin County",20059,25643,"hcv",2519629
"KS","Franklin County",20059,25643,"hud_disability",124973
"KS","Geary County",20061,33309,"grrp_elements",750000
"KS","Harvey County",20079,34434,"coc",107920
"KS","Harvey County",20079,34434,"hcv",774513
"KS","Harvey County",20079,34434,"hud_disability",172023
"KS","Johnson County",20091,597574,"cdbg_entitlement",4697814
"KS","Johnson County",20091,597574,"coc",1784239
"KS","Johnson County",20091,597574,"elderly",771464
"KS","Johnson County",20091,597574,"hcv",34645950
"KS","Johnson County",20091,597574,"home",2419627
"KS","Johnson County",20091,597574,"hud_disability",18718
"KS","Leavenworth County",20103,81499,"cdbg_entitlement",678368
"KS","Leavenworth County",20103,81499,"hcv",4708979
"KS","Miami County",20121,33740,"coc",219778
"KS","Neosho County",20133,16008,"hcv",210879
"KS","Reno County",20155,62421,"hud_disability",35131
"KS","Riley County",20161,74059,"cdbg_entitlement",1061096
"KS","Riley County",20161,74059,"elderly",382114
"KS","Riley County",20161,74059,"hcv",8221932
"KS","Saline County",20169,54384,"coc",164729
"KS","Saline County",20169,54384,"hcv",3475404
"KS","Sedgwick County",20173,515416,"cdbg_entitlement",5881242
"KS","Sedgwick County",20173,515416,"coc",5635092
"KS","Sedgwick County",20173,515416,"elderly",1835041
"KS","Sedgwick County",20173,515416,"hcv",42164656
"KS","Sedgwick County",20173,515416,"home",3441716
"KS","Sedgwick County",20173,515416,"hud_disability",512693
"KS","Sedgwick County",20173,515416,"hud_esg",504588
"KS","Shawnee County",20177,177293,"cdbg_entitlement",3677118
"KS","Shawnee County",20177,177293,"coc",3716385
"KS","Shawnee County",20177,177293,"hcv",9227586
"KS","Shawnee County",20177,177293,"home",1163640
"KS","Shawnee County",20177,177293,"hud_disability",185636
"KS","Shawnee County",20177,177293,"hud_esg",320963
"KS","Shawnee County",20177,177293,"hud_hopwa",1485054
"KS","Sumner County",20191,22928,"hud_disability",3503
"KS","Wyandotte County",20209,165447,"cdbg_entitlement",4462056
"KS","Wyandotte County",20209,165447,"coc",10605363
"KS","Wyandotte County",20209,165447,"elderly",470366
"KS","Wyandotte County",20209,165447,"hcv",24527249
"KS","Wyandotte County",20209,165447,"home",1921428
"KS","Wyandotte County",20209,165447,"hud_disability",527661
"KS","Wyandotte County",20209,165447,"hud_esg",387936
"KY","Allen County",21003,21065,"elderly",215882
"KY","Barren County",21009,44026,"hcv",2788290
"KY","Bell County",21013,26426,"hcv",4209086
"KY","Boone County",21015,132368,"elderly",1652
"KY","Boone County",21015,132368,"hcv",13170026
"KY","Boone County",21015,132368,"hud_disability",33635
"KY","Bourbon County",21017,19998,"hcv",4891262
"KY","Boyd County",21019,47361,"cdbg_entitlement",1053851
"KY","Boyd County",21019,47361,"hcv",7679547
"KY","Boyd County",21019,47361,"hud_disability",194
"KY","Boyle County",21021,30090,"hcv",3009346
"KY","Boyle County",21021,30090,"hud_disability",154221
"KY","Breathitt County",21025,12802,"elderly",103425
"KY","Breckinridge County",21027,20283,"hud_disability",56906
"KY","Calloway County",21035,38991,"elderly",386403
"KY","Campbell County",21037,93608,"hcv",16931242
"KY","Campbell County",21037,93608,"hud_disability",114247
"KY","Carter County",21043,26976,"elderly",346189
"KY","Christian County",21047,71470,"cdbg_entitlement",533684
"KY","Christian County",21047,71470,"hcv",12342333
